Record;City;OtherName;Country;Latitude;Longitude;Certainty;year;pop;cityid
286;Nineveh;;Iraq;36.359444;43.152778;1;-1200;10000;Nineveh_36.4_43.2
287;Nippur;;Iraq;32.12693858;45.23078534;1;-1200;20000;Nippur_32.1_45.2
288;Pi-Ramesses;;Egypt;30.798889;31.835833;2;-1200;160000;Pi-Ramesses_30.8_31.8
289;Sanxingdui;;China;30.993;104.2;1;-1200;35000;Sanxingdui_31_104.2
290;Sapinuwa;Shapinuwa;Turkey;40.266667;35.25;1;-1200;60000;Sapinuwa_40.3_35.2
291;Susa;;Iran;32.19085;48.246028;1;-1200;30000;Susa_32.2_48.2
292;Susa;;Iran;32.19085;48.246028;1;-1200;20000;Susa_32.2_48.2
293;Thebes;Waset;Egypt;25.720556;32.610278;1;-1200;150000;Thebes_25.7_32.6
294;Ugarit;;Syria;35.60228865;35.78656277;1;-1200;10000;Ugarit_35.6_35.8
295;Yin;Yinxu;China;36.139444;114.303056;1;-1200;120000;Yin_36.1_114.3
296;Assur;Ashur;Iraq;35.456667;43.2625;1;-1100;12000;Assur_35.5_43.3
297;Babylon;;Iraq;32.536389;44.420833;1;-1100;75000;Babylon_32.5_44.4
298;Heliopolis;;Egypt;30.129528;31.288889;3;-1100;20000;Heliopolis_30.1_31.3
299;Memphis;;Egypt;29.844722;31.250833;2;-1100;100000;Memphis_29.8_31.3
300;Nineveh;;Iraq;36.359444;43.152778;1;-1100;10000;Nineveh_36.4_43.2
301;Pi-Ramesses;;Egypt;30.798889;31.835833;2;-1100;120000;Pi-Ramesses_30.8_31.8
302;Thebes;Waset;Egypt;25.720556;32.610278;1;-1100;100000;Thebes_25.7_32.6
303;Assur;Ashur;Iraq;35.456667;43.2625;1;-1000;12000;Assur_35.5_43.3
304;Babylon;;Iraq;32.536389;44.420833;1;-1000;100000;Babylon_32.5_44.4
305;Heliopolis;;Egypt;30.129528;31.288889;3;-1000;20000;Heliopolis_30.1_31.3
306;Luoyang;Honan;China;34.669722;112.442222;2;-1000;50000;Luoyang_34.7_112.4
307;Memphis;;Egypt;29.844722;31.250833;2;-1000;100000;Memphis_29.8_31.3
308;Nineveh;;Iraq;36.359444;43.152778;1;-1000;10000;Nineveh_36.4_43.2
309;Pyongyang;P'yongyang, Tonggoo;Dem. People's Republic of Korea;39.03385;125.75432;1;-1000;25000;Pyongyang_39_125.8
310;Susa;;Iran;32.19085;48.246028;1;-1000;25000;Susa_32.2_48.2
311;Tanis;;Egypt;30.976944;31.88;1;-1000;35000;Tanis_31_31.9
312;Thebes;Waset;Egypt;25.720556;32.610278;1;-1000;120000;Thebes_25.7_32.6
313;Tyre;;Lebanon;33.27333;35.19389;1;-1000;10000;Tyre_33.3_35.2
314;Babylon;;Iraq;32.536389;44.420833;1;-900;100000;Babylon_32.5_44.4
315;Caracol;El Caracol;Mexico;20.6792;-88.5707;3;-900;100000;Caracol_20.7_-88.6
316;Memphis;;Egypt;29.844722;31.250833;2;-900;100000;Memphis_29.8_31.3
317;Teotihuacan;;Mexico;19.69291001;-98.84606;1;-900;100000;Teotihuacan_19.7_-98.8
318;Thebes;Waset;Egypt;25.720556;32.610278;1;-900;100000;Thebes_25.7_32.6
319;Tikal;Tical;Guatemala;17.222094;-89.623614;1;-900;100000;Tikal_17.2_-89.6
320;Babylon;;Iraq;32.536389;44.420833;1;-800;100000;Babylon_32.5_44.4
321;Caracol;El Caracol;Mexico;20.6792;-88.5707;3;-800;100000;Caracol_20.7_-88.6
322;Jerusalem;;Israel;31.76904;35.21633;1;-800;36000;Jerusalem_31.8_35.2
323;Luoyang;Honan;China;34.669722;112.442222;2;-800;50000;Luoyang_34.7_112.4
324;Memphis;;Egypt;29.844722;31.250833;2;-800;100000;Memphis_29.8_31.3
325;Nimrud;Calah;Iraq;36.09813154;43.32875612;1;-800;50000;Nimrud_36.1_43.3
326;Pyongyang;P'yongyang, Tonggoo;Dem. People's Republic of Korea;39.03385;125.75432;1;-800;25000;Pyongyang_39_125.8
327;Samaria;Shomron, Šomron ;Palestine;32.27616956;35.19040505;1;-800;27000;Samaria_32.3_35.2
328;Susa;;Iran;32.19085;48.246028;1;-800;27000;Susa_32.2_48.2
329;Teotihuacan;;Mexico;19.69291001;-98.84606;1;-800;150000;Teotihuacan_19.7_-98.8
330;Thebes;Waset;Egypt;25.720556;32.610278;1;-800;100000;Thebes_25.7_32.6
331;Tikal;Tical;Guatemala;17.222094;-89.623614;1;-800;100000;Tikal_17.2_-89.6
332;Samarkand;Sumarqand;Uzbekistan;39.6576;66.947561;1;-712;45000;Samarkand_39.7_66.9
333;Babylon;;Iraq;32.536389;44.420833;1;-700;100000;Babylon_32.5_44.4
334;Caracol;El Caracol;Mexico;20.6792;-88.5707;3;-700;140000;Caracol_20.7_-88.6
335;Linzi;;China;36.8167;118.3;1;-700;100000;Linzi_36.8_118.3
336;Luoyang;Honan;China;34.669722;112.442222;1;-700;100000;Luoyang_34.7_112.4
337;Memphis;;Egypt;29.844722;31.250833;2;-700;100000;Memphis_29.8_31.3
338;Nineveh;;Iraq;36.359444;43.152778;1;-700;100000;Nineveh_36.4_43.2
339;Teotihuacan;;Mexico;19.69291001;-98.84606;1;-700;100000;Teotihuacan_19.7_-98.8
340;Thebes;Waset;Egypt;25.720556;32.610278;1;-700;100000;Thebes_25.7_32.6
341;Babylon;;Iraq;32.536389;44.420833;1;-650;60000;Babylon_32.5_44.4
342;Jerusalem;;Israel;31.76904;35.21633;1;-650;45000;Jerusalem_31.8_35.2
343;Luoyang;Honan;China;34.669722;112.442222;2;-650;70000;Luoyang_34.7_112.4
344;Mareb;Marib;Yemen;15.40427477;45.355823;1;-650;45000;Mareb_15.4_45.4
345;Miletus;;Turkey;37.530278;27.278333;2;-650;50000;Miletus_37.5_27.3
346;Nimrud;Calah;Iraq;36.09813154;43.32875612;1;-650;40000;Nimrud_36.1_43.3
347;Nineveh;;Iraq;36.359444;43.152778;2;-650;120000;Nineveh_36.4_43.2
348;Pyongyang;P'yongyang, Tonggoo;Dem. People's Republic of Korea;39.03385;125.75432;1;-650;30000;Pyongyang_39_125.8
349;Sais;Sa el-Hagar ;Egypt;30.96485438;30.76872699;1;-650;48000;Sais_31_30.8
350;Susa;;Iran;32.19085;48.246028;1;-650;30000;Susa_32.2_48.2
351;Babylon;;Iraq;32.536389;44.420833;1;-600;200000;Babylon_32.5_44.4
352;Caracol;El Caracol;Mexico;20.6792;-88.5707;3;-600;100000;Caracol_20.7_-88.6
353;Carthage;;Tunisia;36.858056;10.330833;3;-600;100000;Carthage_36.9_10.3
354;Linzi;;China;36.8167;118.3;1;-600;100000;Linzi_36.8_118.3
355;Luoyang;Honan;China;34.669722;112.442222;1;-600;200000;Luoyang_34.7_112.4
356;Teotihuacan;;Mexico;19.69291001;-98.84606;1;-600;100000;Teotihuacan_19.7_-98.8
357;Tikal;Tical;Guatemala;17.222094;-89.623614;1;-600;100000;Tikal_17.2_-89.6
358;Anyi;;China;28.8389;115.599;3;-500;100000;Anyi_28.8_115.6
359;Babylon;;Iraq;32.536389;44.420833;1;-500;200000;Babylon_32.5_44.4
360;Caracol;El Caracol;Mexico;20.6792;-88.5707;3;-500;100000;Caracol_20.7_-88.6
361;Carthage;;Tunisia;36.858056;10.330833;3;-500;100000;Carthage_36.9_10.3
362;Ecbatana;;Iran;34.80533179;48.51738769;1;-500;100000;Ecbatana_34.8_48.5
363;Handan;Ye;China;36.6;114.483333;3;-500;100000;Handan_36.6_114.5
364;Kaifeng;;China;34.7986;114.30742;1;-500;100000;Kaifeng_34.8_114.3
365;Linzi;;China;36.8167;118.3;1;-500;200000;Linzi_36.8_118.3
366;Luoyang;Honan;China;34.669722;112.442222;1;-500;200000;Luoyang_34.7_112.4
367;Memphis;;Egypt;29.844722;31.250833;2;-500;100000;Memphis_29.8_31.3
368;Qufu;Lu;China;35.6;117.033333;1;-500;100000;Qufu_35.6_117
369;Rajagriha;Rajgir;India;25.03;85.42;2;-500;100000;Rajagriha_25_85.4
370;Rome;;Italy;41.89474;12.4839;1;-500;100000;Rome_41.9_12.5
371;Shangqi;Shanghi;China;31.22222;121.45806;3;-500;100000;Shangqi_31.2_121.5
372;Syracuse;;Greece;37.06082237;15.29420264;2;-500;100000;Syracuse_37.1_15.3
373;Tiahuanaco;Tiwanaku;Bolivia;-16.55228;-68.67953;1;-500;100000;Tiahuanaco_-16.6_-68.7
374;Agrigento;Agrigentum;Italy;37.29082765;13.58427204;1;-430;40000;Agrigento_37.3_13.6
375;Argos;Argolis;Greece;37.63333;22.73333;1;-430;40000;Argos_37.6_22.7
376;Athens;;Greece;37.97945;23.71622;1;-430;155000;Athens_38_23.7
377;Babylon;;Iraq;32.536389;44.420833;1;-430;200000;Babylon_32.5_44.4
378;Carthage;;Tunisia;36.8581;10.3308;3;-430;50000;Carthage_36.9_10.3
379;Changsha;;China;28.196111;112.972222;1;-430;40000;Changsha_28.2_113
380;Corinth;;Greece;37.938636;22.932228;1;-430;70000;Corinth_37.9_22.9
381;Crotone;Croton;Italy;39.08144536;17.12880422;2;-430;35000;Crotone_39.1_17.1
382;Cyrene;near present-day Shahhat;Libya;32.81901498;21.85583296;3;-430;35000;Cyrene_32.8_21.9
383;Damascus;;Syria;33.5102;36.29128;1;-430;30000;Damascus_33.5_36.3
384;Ecbatana;;Iran;34.80533179;48.51738769;1;-430;90000;Ecbatana_34.8_48.5
385;Elis;Eleia;Greece;37.89189226;21.37348005;1;-430;30000;Elis_37.9_21.4
386;Gela;;Italy;37.08034;14.23068;1;-430;35000;Gela_37.1_14.2
387;Jerusalem;;Israel;31.76904;35.21633;1;-430;49000;Jerusalem_31.8_35.2
388;Kerkira;Corfu, Corcyra,  Kérkira;Greece;39.583333;19.866667;2;-430;35000;Kerkira_39.6_19.9
389;Lucheng;;China;36.316667;113.216667;3;-430;50000;Lucheng_36.3_113.2
390;Luoyang;Honan;China;34.669722;112.442222;2;-430;100000;Luoyang_34.7_112.4
391;Memphis;;Egypt;29.844722;31.250833;2;-430;100000;Memphis_29.8_31.3
392;Messina;;Italy;38.19327;15.54969;1;-430;38000;Messina_38.2_15.5
393;Patna;;India;25.610533;85.14145;1;-430;100000;Patna_25.6_85.1
394;Perspolis;;Iran;29.93448748;52.89096558;1;-430;50000;Perspolis_29.9_52.9
395;Rome;;Italy;41.89474;12.4839;1;-430;35000;Rome_41.9_12.5
396;Sardis;Sardes;Turkey;38.48226723;28.04759086;1;-430;35000;Sardis_38.5_28
397;Sidon;;Lebanon;33.55993;35.37564;1;-430;36000;Sidon_33.6_35.4
398;Sparti;Spárti, Sparta;Greece;37.08182158;22.4234456;1;-430;40000;Sparti_37.1_22.4
399;Susa;;Iran;32.19085;48.246028;1;-430;70000;Susa_32.2_48.2
400;Suzhou;Soochow;China;31.3;120.6;1;-430;60000;Suzhou_31.3_120.6
401;Syracuse;;Greece;37.06082237;15.29420264;2;-430;125000;Syracuse_37.1_15.3
402;Taranto;Tartentum, Tarentum;Italy;40.47054509;17.24555378;3;-430;40000;Taranto_40.5_17.2
403;Tyre;;Lebanon;33.27333;35.19389;3;-430;35000;Tyre_33.3_35.2
404;Vaishali;Vaisali;India;25.6833;85.081782;3;-430;45000;Vaishali_25.7_85.1
405;Varanasi;Benares;India;25.317645;82.973914;2;-430;54000;Varanasi_25.3_83
406;Anyi;;China;28.8389;115.599;3;-400;100000;Anyi_28.8_115.6
407;Athens;;Greece;37.97945;23.71622;1;-400;100000;Athens_38_23.7
408;Babylon;;Iraq;32.536389;44.420833;1;-400;200000;Babylon_32.5_44.4
409;Carthage;;Tunisia;36.858056;10.330833;3;-400;200000;Carthage_36.9_10.3
410;Ecbatana;;Iran;34.80533179;48.51738769;1;-400;100000;Ecbatana_34.8_48.5
411;Handan;Ye;China;36.6;114.483333;3;-400;100000;Handan_36.6_114.5
412;Kaifeng;;China;34.7986;114.30742;1;-400;200000;Kaifeng_34.8_114.3
413;Linzi;;China;36.8167;118.3;1;-400;200000;Linzi_36.8_118.3
414;Luoyang;Honan;China;34.669722;112.442222;1;-400;200000;Luoyang_34.7_112.4
415;Memphis;;Egypt;29.844722;31.250833;2;-400;100000;Memphis_29.8_31.3
416;Pataliputra;near Patna;India;25.611;85.144;1;-400;100000;Pataliputra_25.6_85.1
417;Qufu;Lu;China;35.6;117.033333;1;-400;100000;Qufu_35.6_117
418;Rome;;Italy;41.89474;12.4839;1;-400;150000;Rome_41.9_12.5
419;Samarkand;Sumarqand;Uzbekistan;39.6576;66.947561;1;-400;100000;Samarkand_39.7_66.9
420;Shangqi;Shanghi;China;31.22222;121.45806;3;-400;130000;Shangqi_31.2_121.5
421;Suzhou;Soochow;China;31.3;120.6;1;-400;100000;Suzhou_31.3_120.6
422;Syracuse;;Greece;37.06082237;15.29420264;2;-400;120000;Syracuse_37.1_15.3
423;Vaishali;;India;25.6833;85.081782;1;-400;100000;Vaishali_25.7_85.1
424;Xinzheng;;China;34.233333;113.433333;1;-400;100000;Xinzheng_34.2_113.4
425;Yiyang;;China;28.583333;112.333333;1;-400;100000;Yiyang_28.6_112.3
426;Alexandria;;Egypt;31.200092;29.918739;1;-300;300000;Alexandria_31.2_29.9
427;Anyi;;China;28.8389;115.599;3;-300;100000;Anyi_28.8_115.6
428;Babylon;;Iraq;32.536389;44.420833;1;-300;100000;Babylon_32.5_44.4
429;Capua;;Italy;41.09971;14.22013;1;-300;100000;Capua_41.1_14.2
430;Carthage;;Tunisia;36.858056;10.330833;3;-300;500000;Carthage_36.9_10.3
431;Jerusalem;;Israel;31.76904;35.21633;1;-300;100000;Jerusalem_31.8_35.2
432;Linzi;;China;36.8167;118.3;1;-300;350000;Linzi_36.8_118.3
433;Luoyang;Honan;China;34.669722;112.442222;1;-300;250000;Luoyang_34.7_112.4
434;Memphis;;Egypt;29.844722;31.250833;2;-300;100000;Memphis_29.8_31.3
435;Pataliputra;near Patna;India;25.611;85.144;1;-300;400000;Pataliputra_25.6_85.1
436;Qufu;Lu;China;35.6;117.033333;1;-300;180000;Qufu_35.6_117
437;Rome;;Italy;41.89474;12.4839;1;-300;250000;Rome_41.9_12.5
438;Samarkand;Sumarqand;Uzbekistan;39.6576;66.947561;1;-300;100000;Samarkand_39.7_66.9
439;Seleucia;;Iraq;33.094444;44.522222;2;-300;100000;Seleucia_33.1_44.5
440;Shangqi;Shanghi;China;31.22222;121.45806;3;-300;100000;Shangqi_31.2_121.5
441;Suzhou;Soochow;China;31.3;120.6;1;-300;100000;Suzhou_31.3_120.6
442;Syracuse;;Greece;37.06082237;15.29420264;2;-300;200000;Syracuse_37.1_15.3
443;Taxilla;Taxila;Pakistan;33.75743141;72.82952293;1;-300;100000;Taxilla_33.8_72.8
444;Tollan;Tula;Mexico;20.064156;-99.340803;2;-300;100000;Tollan_20.1_-99.3
445;Vaishali;;India;25.6833;85.081782;1;-300;200000;Vaishali_25.7_85.1
446;Xianyang;;China;34.35;108.716667;1;-300;100000;Xianyang_34.4_108.7
447;Xinzheng;;China;34.233333;113.433333;1;-300;120000;Xinzheng_34.2_113.4
448;Yiyang;;China;28.583333;112.333333;1;-300;200000;Yiyang_28.6_112.3
449;Alexandria;;Egypt;31.200092;29.918739;1;-200;300000;Alexandria_31.2_29.9
450;Alexandria;;Egypt;31.200092;29.918739;1;-200;600000;Alexandria_31.2_29.9
451;Antioch;;Syria/Turkey;36.20655;36.15722;2;-200;120000;Antioch_36.2_36.2
452;Antioch;;Turkey;36.20655;36.15722;2;-200;100000;Antioch_36.2_36.2
453;Balkh;;Afghanistan;36.75635;66.8972;1;-200;75000;Balkh_36.8_66.9
454;Carthage;;Tunisia;36.8581;10.3308;3;-200;150000;Carthage_36.9_10.3
455;Carthage;;Tunisia;36.858056;10.330833;3;-200;200000;Carthage_36.9_10.3
456;Changsha;;China;28.196111;112.972222;1;-200;38000;Changsha_28.2_113
457;Cyrene;near present-day Shahhat;Libya;32.81901498;21.85583296;3;-200;30000;Cyrene_32.8_21.9
458;Ephesus;;Turkey;37.94049284;27.34104109;3;-200;40000;Ephesus_37.9_27.3
459;Ephesus;;Turkey;37.94049284;27.34104109;3;-200;100000;Ephesus_37.9_27.3
460;Izapa;;Mexico;14.92339814;-92.17999;1;-200;35000;Izapa_14.9_-92.2
461;Jerusalem;;Israel;31.76904;35.21633;1;-200;100000;Jerusalem_31.8_35.2
462;Linzi;;China;36.8167;118.3;1;-200;100000;Linzi_36.8_118.3
463;Luoyang;Honan;China;34.669722;112.442222;2;-200;60000;Luoyang_34.7_112.4
464;Luoyang;Honan;China;34.669722;112.442222;1;-200;200000;Luoyang_34.7_112.4
465;Messina;;Italy;38.19327;15.54969;1;-200;35000;Messina_38.2_15.5
466;Olbia;;Italy;40.9167;9.5;2;-200;30000;Olbia_40.9_9.5
467;Paithan;Prati??h?na;India;19.47506;75.38558;3;-200;60000;Paithan_19.5_75.4
468;Pataliputra;near Patna;India;25.611;85.144;1;-200;350000;Pataliputra_25.6_85.1
469;Patna;;India;25.610533;85.14145;1;-200;350000;Patna_25.6_85.1
470;Pergamum;;Turkey;39.13225127;27.1836318;1;-200;35000;Pergamum_39.1_27.2
471;Pergamum;;Turkey;39.13225127;27.1836318;1;-200;200000;Pergamum_39.1_27.2
472;Rhodes;;Greece;36.4333;28.2167;2;-200;42000;Rhodes_36.4_28.2
473;Rome;;Italy;41.89474;12.4839;1;-200;210000;Rome_41.9_12.5
474;Seleucia;;Iraq;33.094444;44.522222;2;-200;200000;Seleucia_33.1_44.5
475;Seleucia;;Iraq;33.094444;44.522222;2;-200;200000;Seleucia_33.1_44.5
476;Sparti;Spárti, Sparta;Greece;37.08182158;22.4234456;1;-200;30000;Sparti_37.1_22.4
477;Syracuse;;Greece;37.06082237;15.29420264;2;-200;100000;Syracuse_37.1_15.3
478;Taxilla;Taxila;Pakistan;33.75743141;72.82952293;1;-200;60000;Taxilla_33.8_72.8
479;Taxilla;Taxila;Pakistan;33.75743141;72.82952293;1;-200;150000;Taxilla_33.8_72.8
480;Tres Zapotes;;Mexico;18.466667;-95.433333;2;-200;30000;Tres Zapotes_18.5_-95.4
481;Ujjain;;India;23.18239;75.77643;3;-200;100000;Ujjain_23.2_75.8
482;Vaishali;;India;25.6833;85.081782;1;-200;100000;Vaishali_25.7_85.1
483;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;-200;400000;Xian_34.3_108.9
484;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;-200;100000;Xian_34.3_108.9
485;Xianyang;;China;34.35;108.716667;1;-200;100000;Xianyang_34.4_108.7
486;Alexandria;;Egypt;31.200092;29.918739;1;-100;1000000;Alexandria_31.2_29.9
487;Ankara;Angora;Turkey;39.91987;32.85427;1;-100;34000;Ankara_39.9_32.9
488;Antioch;;Syria/Turkey;36.20655;36.15722;2;-100;150000;Antioch_36.2_36.2
489;Antioch;;Turkey;36.20655;36.15722;2;-100;125000;Antioch_36.2_36.2
490;Anuradhapura;Anuradha-Pura;Sri Lanka;8.31223;80.41306;1;-100;130000;Anuradhapura_8.3_80.4
491;Anuradhapura;Anuradha-Pura;Sri Lanka;8.35;80.383333;1;-100;100000;Anuradhapura_8.3_80.4
492;Apamea;;Turkey;35.41853326;36.40475674;3;-100;37000;Apamea_35.4_36.4
493;Apamea;;Turkey;35.41853326;36.40475674;3;-100;100000;Apamea_35.4_36.4
494;Athens;;Greece;37.97945;23.71622;1;-100;75000;Athens_38_23.7
495;Cadiz;;Spain;36.52978;-6.29465;1;-100;62000;Cadiz_36.5_-6.3
496;Capua;;Italy;41.09971;14.22013;1;-100;36000;Capua_41.1_14.2
497;Carthage;;Tunisia;36.8581;10.3308;3;-100;100000;Carthage_36.9_10.3
498;Chengdu;;China;30.66667;104.06667;1;-100;70000;Chengdu_30.7_104.1
499;Corinth;;Greece;37.938636;22.932228;1;-100;50000;Corinth_37.9_22.9
500;Duhuang;Tunhuang;China;40.15;94.666667;2;-100;32000;Duhuang_40.1_94.7
501;Ephesus;;Turkey;37.94049284;27.34104109;3;-100;51000;Ephesus_37.9_27.3
502;Ephesus;;Turkey;37.94049284;27.34104109;3;-100;100000;Ephesus_37.9_27.3
503;Gortyn;Gortys, Gortyna;Greece;35.06262738;24.94680958;1;-100;30000;Gortyn_35.1_24.9
504;Istanbul;Constantinople, Byzantium;Turkey;41.005275;28.976944;1;-100;36000;Istanbul_41_29
505;Jerusalem;;Israel;31.76904;35.21633;1;-100;100000;Jerusalem_31.8_35.2
506;Linzi;;China;36.8167;118.3;1;-100;100000;Linzi_36.8_118.3
507;London;;United Kingdom;51.511214;-0.119825;1;-100;30000;London_51.5_-0.1
508;Luoyang;Honan;China;34.669722;112.442222;1;-100;200000;Luoyang_34.7_112.4
509;Lyon;;France;45.74846;4.84671;1;-100;50000;Lyon_45.7_4.8
510;Maoling;;China;34.335853;108.570328;3;-100;100000;Maoling_34.3_108.6
511;Milan;;Italy;45.465453;9.198786;1;-100;30000;Milan_45.5_9.2
512;Nimes;Nîmes ;France;43.83333;4.35;1;-100;44000;Nimes_43.8_4.3
513;Ostia;;Italy;41.75551909;12.28966708;1;-100;30000;Ostia_41.8_12.3
514;Oxyrhyncus;;Egypt;28.53558797;30.65990829;2;-100;34000;Oxyrhyncus_28.5_30.7
515;Pataliputra;near Patna;India;25.611;85.144;1;-100;200000;Pataliputra_25.6_85.1
516;Pergamum;;Turkey;39.13225127;27.1836318;1;-100;40000;Pergamum_39.1_27.2
517;Pergamum;;Turkey;39.13225127;27.1836318;1;-100;100000;Pergamum_39.1_27.2
518;Petra;;Jordan;30.325172;35.442581;1;-100;30000;Petra_30.3_35.4
519;Qufu;Lu;China;35.6;117.033333;1;-100;100000;Qufu_35.6_117
520;Rome;;Italy;41.89474;12.4839;1;-100;400000;Rome_41.9_12.5
521;Seleucia;;Iraq;33.094444;44.522222;2;-100;250000;Seleucia_33.1_44.5
522;Seleucia;;Iraq;33.094444;44.522222;2;-100;300000;Seleucia_33.1_44.5
523;Smyrna;Izmir;Turkey;38.41273;27.13838;1;-100;90000;Smyrna_38.4_27.1
524;Taxilla;Taxila;Pakistan;33.75743141;72.82952293;1;-100;150000;Taxilla_33.8_72.8
525;Teotihuacan;;Mexico;19.69291001;-98.84606;1;-100;45000;Teotihuacan_19.7_-98.8
526;Thessaloniki;Salonica, Thessalonica;Greece;40.63935;22.944606;1;-100;35000;Thessaloniki_40.6_22.9
527;Vaishali;;India;25.6833;85.081782;1;-100;100000;Vaishali_25.7_85.1
528;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;-100;400000;Xian_34.3_108.9
529;Zafar;Dhafar;Yemen;14.21175142;44.40341925;2;-100;60000;Zafar_14.2_44.4
530;Alexandria;;Egypt;31.200092;29.918739;1;1;400000;Alexandria_31.2_29.9
531;Antioch;;Turkey;36.20655;36.15722;2;1;270000;Antioch_36.2_36.2
532;Anuradhapura;Anuradha-Pura;Sri Lanka;8.35;80.383333;1;1;100000;Anuradhapura_8.3_80.4
533;Apamea;;Turkey;35.41853326;36.40475674;3;1;130000;Apamea_35.4_36.4
534;Chengdu;;China;30.66667;104.06667;1;1;250000;Chengdu_30.7_104.1
535;Ephesus;;Turkey;37.94049284;27.34104109;3;1;200000;Ephesus_37.9_27.3
536;Jerusalem;;Israel;31.76904;35.21633;1;1;100000;Jerusalem_31.8_35.2
537;Linzi;;China;36.8167;118.3;1;1;100000;Linzi_36.8_118.3
538;Luoyang;Honan;China;34.669722;112.442222;1;1;260000;Luoyang_34.7_112.4
539;Maoling;;China;34.335853;108.570328;3;1;180000;Maoling_34.3_108.6
540;Merv;;Turkmenistan;37.6628;62.1925;1;1;100000;Merv_37.7_62.2
541;Pataliputra;near Patna;India;25.611;85.144;1;1;100000;Pataliputra_25.6_85.1
542;Pergamum;;Turkey;39.13225127;27.1836318;1;1;160000;Pergamum_39.1_27.2
543;Peshawar;Purusapura, Pushkalavati;Pakistan;34.008;71.57849;1;1;100000;Peshawar_34_71.6
544;Qufu;Lu;China;35.6;117.033333;1;1;170000;Qufu_35.6_117
545;Rome;;Italy;41.89474;12.4839;1;1;800000;Rome_41.9_12.5
546;Seleucia;;Iraq;33.094444;44.522222;2;1;400000;Seleucia_33.1_44.5
547;Taxilla;Taxila;Pakistan;33.75743141;72.82952293;1;1;100000;Taxilla_33.8_72.8
548;Vaishali;;India;25.6833;85.081782;1;1;100000;Vaishali_25.7_85.1
549;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;1;420000;Xian_34.3_108.9
550;Alexandria;;Egypt;31.200092;29.918739;1;100;500000;Alexandria_31.2_29.9
551;Antioch;;Turkey;36.20655;36.15722;2;100;330000;Antioch_36.2_36.2
552;Anuradhapura;Anuradha-Pura;Sri Lanka;8.35;80.383333;1;100;200000;Anuradhapura_8.3_80.4
553;Apamea;;Turkey;35.41853326;36.40475674;3;100;100000;Apamea_35.4_36.4
554;Cadiz;;Spain;36.52978;-6.29465;1;100;65000;Cadiz_36.5_-6.3
555;Capua;;Italy;41.09971;14.22013;1;100;170000;Capua_41.1_14.2
556;Carthage;;Tunisia;36.858056;10.330833;3;100;250000;Carthage_36.9_10.3
557;Ephesus;;Turkey;37.94049284;27.34104109;3;100;200000;Ephesus_37.9_27.3
558;Luoyang;Honan;China;34.669722;112.442222;2;100;420000;Luoyang_34.7_112.4
559;Luoyang;Honan;China;34.669722;112.442222;1;100;420000;Luoyang_34.7_112.4
560;Madurai;;India;9.91735;78.11962;1;100;50000;Madurai_9.9_78.1
561;Merv;;Turkmenistan;37.6628;62.1925;1;100;100000;Merv_37.7_62.2
562;Pataliputra;near Patna;India;25.611;85.144;1;100;100000;Pataliputra_25.6_85.1
563;Pergamum;;Turkey;39.13225127;27.1836318;1;100;140000;Pergamum_39.1_27.2
564;Peshawar;Purusapura, Pushkalavati;Pakistan;34.008;71.57849;1;100;100000;Peshawar_34_71.6
565;Rome;;Italy;41.89474;12.4839;1;100;450000;Rome_41.9_12.5
566;Rome;;Italy;41.89474;12.4839;1;100;1000000;Rome_41.9_12.5
567;Seleucia;;Iraq;33.094444;44.522222;2;100;400000;Seleucia_33.1_44.5
568;Smyrna;Izmir;Turkey;38.41273;27.13838;1;100;125000;Smyrna_38.4_27.1
569;Taxilla;Taxila;Pakistan;33.75743141;72.82952293;1;100;150000;Taxilla_33.8_72.8
570;Vaishali;;India;25.6833;85.081782;1;100;100000;Vaishali_25.7_85.1
571;Xian;Sian, Changan, Xi'an;China;34.341485;108.940404;1;100;100000;Xian_34.3_108.9
572;Alexandria;;Egypt;31.200092;29.918739;1;200;600000;Alexandria_31.2_29.9
573;Antioch;;Turkey;36.20655;36.15722;2;200;400000;Antioch_36.2_36.2
574;Anuradhapura;Anuradha-Pura;Sri Lanka;8.35;80.383333;1;200;200000;Anuradhapura_8.3_80.4
575;Apamea;;Turkey;35.41853326;36.40475674;3;200;120000;Apamea_35.4_36.4
576;Capua;;Italy;41.09971;14.22013;1;200;240000;Capua_41.1_14.2
577;Carthage;;Tunisia;36.858056;10.330833;3;200;300000;Carthage_36.9_10.3
578;Ephesus;;Turkey;37.94049284;27.34104109;3;200;200000;Ephesus_37.9_27.3
579;Kayseri;Caesareia, Mazaca;Turkey;38.73222;35.48528;2;200;100000;Kayseri_38.7_35.5
580;Linzi;;China;36.8167;118.3;1;200;100000;Linzi_36.8_118.3
581;Luoyang;Honan;China;34.669722;112.442222;1;200;100000;Luoyang_34.7_112.4
582;Pataliputra;near Patna;India;25.611;85.144;1;200;100000;Pataliputra_25.6_85.1
583;Pergamum;;Turkey;39.13225127;27.1836318;1;200;170000;Pergamum_39.1_27.2
584;Peshawar;Purusapura, Pushkalavati;Pakistan;34.008;71.57849;1;200;100000;Peshawar_34_71.6
